"logP","SMILES (RDKit Mol)","SMR","LabuteASA","TPSA","AMW","ExactMW","NumLipinskiHBA","NumLipinskiHBD","NumRotatableBonds","NumHBD","NumHBA","NumAmideBonds","NumHeteroAtoms","NumHeavyAtoms","NumAtoms","NumStereocenters","NumUnspecifiedStereocenters","NumRings","NumAromaticRings","NumSaturatedRings","NumAliphaticRings","NumAromaticHeterocycles","NumSaturatedHeterocycles","NumAliphaticHeterocycles","NumAromaticCarbocycles","NumSaturatedCarbocycles","NumAliphaticCarbocycles","FractionCSP3","Chi0v","Chi1v","Chi2v","Chi3v","Chi4v","Chi1n","Chi2n","Chi3n","Chi4n","HallKierAlpha","kappa1","kappa2","kappa3","smr_VSA1","smr_VSA2","smr_VSA3","smr_VSA4","smr_VSA5","smr_VSA6","smr_VSA7","smr_VSA8","smr_VSA9","smr_VSA10","peoe_VSA1","peoe_VSA2","peoe_VSA3","peoe_VSA4","peoe_VSA5","peoe_VSA6","peoe_VSA7","peoe_VSA8","peoe_VSA9","peoe_VSA10","peoe_VSA11","peoe_VSA12","peoe_VSA13","peoe_VSA14","MQN1","MQN2","MQN3","MQN4","MQN5","MQN6","MQN7","MQN8","MQN9","MQN10","MQN11","MQN12","MQN13","MQN14","MQN15","MQN16","MQN17","MQN18","MQN19","MQN20","MQN21","MQN22","MQN23","MQN24","MQN25","MQN26","MQN27","MQN28","MQN29","MQN30","MQN31","MQN32","MQN33","MQN34","MQN35","MQN36","MQN37","MQN38","MQN39","MQN40","MQN41","MQN42"
-0.77,"O=[S]1(=O)CCCC1",0.06209068251075153,0.06136824184866787,0.08372982783146124,0.07855064659397776,0.07849321134160711,0.08333333333333333,0,0,0,0.08333333333333333,0,0.08823529411764705,0.06024096385542169,0.0582010582010582,0,0,0.14285714285714285,0,0.16666666666666666,0.16666666666666666,0,0.25,0.25,0,0,0,1,0.06759222646419424,0.13033846283370862,0.12886819952828893,0.17247342279671096,0.13964573261939345,0.07013770555146567,0.05755021665609636,0.0735937603266301,0.07182377236765583,0.6292016806722689,0.049073252905416545,0.0009886713509097494,0.002957414895803978,0.04206634616435554,0,0,0,0.04922882324139055,0.17153584963164223,0,0,0,0.07066419638909345,0,0,0.1666666666666667,0,0,0,0.09458754773684304,0,0.1718894514581971,0.13730796499944886,0,0,0,0,0.0547945205479452,0,0,0,0,0.16666666666666666,0,0,0,0.10526315789473684,0,0.06024096385542169,0,0.13333333333333333,0,0.21739130434782608,0,0,0,0.0851063829787234,0.08333333333333333,0,0,0,0,0.0625,0,0,0,0.18181818181818182,0,0.1,0,0,0.25,0,0,0,0,0,0,0
-0.4,"CC1CC[S](=O)(=O)C1",0.07568576376430948,0.0741528112923176,0.08372982783146124,0.09077323769266907,0.09071502313818561,0.08333333333333333,0,0,0,0.08333333333333333,0,0.08823529411764705,0.07228915662650603,0.07407407407407407,0.09090909090909091,0.125,0.14285714285714285,0,0.16666666666666666,0.16666666666666666,0,0.25,0.25,0,0,0,1,0.08325998964786337,0.14335608968270688,0.14664997104111063,0.19634107270141968,0.18361451726747727,0.08315533240046392,0.07765127040821312,0.09257881769145684,0.09443816895973525,0.6292016806722689,0.06314647409713481,0.0012336949742801446,0.0029633878916236673,0.04206634616435554,0,0,0.12771333409900082,0.05115676513791413,0.17153584963164223,0,0,0,0.07066419638909345,0,0,0.1666666666666667,0,0,0.032248332112327215,0.09088322810935373,0,0.1718894514581971,0,0.3909861420198286,0,0,0,0.0684931506849315,0,0,0,0,0.16666666666666666,0,0,0,0.10526315789473684,0,0.07228915662650603,0.016666666666666666,0.13333333333333333,0,0.21739130434782608,0,0,0,0.0851063829787234,0.08333333333333333,0,0,0,0,0.09375,0,0,0,0.13636363636363635,0.05263157894736842,0.1,0,0,0.25,0,0,0,0,0,0,0
1,"O=[S]1(=O)CC=CC1",0.06180963178767379,0.059983110971582605,0.08372982783146124,0.07679398133020349,0.07673554076496752,0.08333333333333333,0,0,0,0.08333333333333333,0,0.08823529411764705,0.06024096385542169,0.047619047619047616,0,0,0.14285714285714285,0,0,0.16666666666666666,0,0,0.25,0,0,0,0.5,0.06291998397221825,0.1187644626646759,0.11461327773707035,0.1311527735884318,0.09309715507959569,0.05856370538243293,0.04793385934346793,0.054971615505087994,0.04788251491177057,0.601890756302521,0.045426917963711136,0.0008520228852884242,0.00294346599142723,0.04206634616435554,0,0,0,0,0.17153584963164223,0.07836865671396014,0,0,0.07066419638909345,0,0,0.1666666666666667,0,0,0.056599928239654214,0,0,0.1718894514581971,0,0.3909861420198286,0,0,0,0.0547945205479452,0,0,0,0,0.16666666666666666,0,0,0,0.10526315789473684,0,0.06024096385542169,0,0.13333333333333333,0,0.17391304347826086,0.05263157894736842,0,0,0.0851063829787234,0.08333333333333333,0,0,0,0,0.0625,0,0,0,0.18181818181818182,0,0.1,0,0,0.25,0,0,0,0,0,0,0
-1.3,"NCC[S](O)(=O)=O",0.05486169912503516,0.058594527956932325,0.19715995487320356,0.0828865426021825,0.08284469271622619,0.16666666666666666,0.2727272727272727,0.09523809523809523,0.25,0.125,0,0.14705882352941177,0.06024096385542169,0.05291005291005291,0,0,0,0,0,0,0,0,0,0,0,0,1,0.060577018339049465,0.10025887576501444,0.08194163439734417,0.06520649025823508,0.027878071463386552,0.047071923767072525,0.03327191498059768,0.02382810864913685,0.01433848511714166,0.6207983193277311,0.07452964195670508,0.0017471739318144267,0.0034514944939695886,0.06481785140295004,0,0,0.12373731255810796,0,0.18334213993262172,0,0,0,0.07268180390820875,0.08276867795249201,0.150043062804997,0,0.11278307930184833,0,0,0,0.0860715626411709,0.08594472572909855,0,0,0,0.5,0,0.0273972602739726,0,0,0,0,0.16666666666666666,0,0.07692307692307693,0,0.15789473684210525,0,0.06024096385542169,0.06666666666666667,0.13333333333333333,0,0,0,0,0.09523809523809523,0.14893617021276595,0.16666666666666666,0.2727272727272727,0.25,0,0,0.125,0.09090909090909091,0,0.1111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0
-2.2,"[Na+].[O-][S](=O)(=O)CCNC1CCCCC1",0.12652933451972598,0.19077430415982377,0.16978957178594203,0.17361969765490431,0.17358640699404895,0.16666666666666666,0.09090909090909091,0.19047619047619047,0.125,0.16666666666666666,0,0.1764705882352941,0.14457831325301207,0.13756613756613756,0,0,0.14285714285714285,0,0.16666666666666666,0.16666666666666666,0,0,0,0,0.16666666666666666,0.16666666666666666,1,0.18654243083376046,0.19950744012486235,0.1570996298589054,0.17896968539596428,0.1286998758400405,0.14737205499137887,0.10993059509158977,0.15155484830364047,0.16316645928869014,0.7258403361344538,0.1891906295824053,0.006587401573694496,0.0035909695307594796,0.21252479043239933,0,0.21054334934913632,0,0.14623363552284716,0.18334213993262172,0,0,0,0.07268180390820875,0.14247227538987245,0,0.1666666666666667,0,0,0.08971778484286576,0.09458754773684304,0.16552916948566607,0.2371044278936072,0,0,0,0,0.25,0.1095890410958904,0,0,0,0,0.16666666666666666,0,0.07692307692307693,0,0.15789473684210525,0,0.14457831325301207,0.08333333333333333,0.13333333333333333,0,0.2608695652173913,0,0,0.19047619047619047,0.1702127659574468,0.16666666666666666,0.09090909090909091,0.125,0.2,0.2,0.09375,0.13636363636363635,0,0.1111111111111111,0.2272727272727273,0.05263157894736842,0,0,0,0,0.14285714285714285,0,0,0,0,0,0
0.3,"O[S](=O)(=O)CCCNC1CCCCC1",0.1458692121490452,0.1464879569984183,0.1628488742826311,0.16668801502924743,0.1666397047156361,0.16666666666666666,0.18181818181818182,0.23809523809523808,0.25,0.125,0,0.14705882352941177,0.14457831325301207,0.15343915343915343,0,0,0.14285714285714285,0,0.16666666666666666,0.16666666666666666,0,0,0,0,0.16666666666666666,0.16666666666666666,1,0.14596297316133472,0.21761104529082148,0.1702962694430518,0.19790930768151074,0.1482920206870078,0.1644240932928796,0.12162655002630528,0.16594828111210858,0.17979406902138398,0.6207983193277311,0.14722611347317957,0.005104195633685589,0.0034198979898125287,0.06481785140295004,0,0.21054334934913632,0,0.17084804714354246,0.18334213993262172,0,0,0,0.07268180390820875,0.07675079963379462,0.150043062804997,0,0.11278307930184833,0,0.08971778484286576,0.19008796051576576,0.07945760684449517,0.08594472572909855,0,0,0,0.5,0,0.1232876712328767,0,0,0,0,0.16666666666666666,0,0.07692307692307693,0,0.15789473684210525,0,0.14457831325301207,0.1,0.13333333333333333,0,0.2608695652173913,0,0,0.23809523809523808,0.14893617021276595,0.16666666666666666,0.18181818181818182,0.25,0,0,0.09375,0.18181818181818182,0,0.1111111111111111,0.2272727272727273,0.05263157894736842,0,0,0,0,0.14285714285714285,0,0,0,0,0,0
-3.59,"OCCN(CCO)CC[S](O)(=O)=O",0.11931559963068723,0.1298356152263412,0.24052092019424146,0.15965873988893645,0.15962744746663113,0.25,0.2727272727272727,0.3333333333333333,0.375,0.20833333333333331,0,0.20588235294117646,0.13253012048192772,0.12698412698412698,0,0,0,0,0,0,0,0,0,0,0,0,1,0.12525989155502382,0.17207836148660313,0.1283854850986564,0.1270339307422,0.08433714066417555,0.11889140948866124,0.07971576568190988,0.0949766764031041,0.0830593002618847,0.6123949579831932,0.1593787727997232,0.005688010167666355,0.0036884394932646283,0.11585565844178505,0,0.19403506196660067,0,0,0.5754914307251591,0,0,0,0.07268180390820875,0.14743112434847355,0.31152732701494323,0,0.11278307930184833,0,0,0,0.2582146879235127,0.2833516813653966,0,0,0,0.5,0,0.0821917808219178,0,0,0,0,0.16666666666666666,0,0.07692307692307693,0,0.2631578947368421,0,0.13253012048192772,0.16666666666666666,0.13333333333333333,0,0,0,0,0.3333333333333333,0.23404255319148937,0.25,0.2727272727272727,0.375,0,0,0.15625,0.2727272727272727,0.16666666666666666,0.1111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0
-3.85,"[Na+].OCCN1CCN(CC1)CC[S]([O-])(=O)=O",0.14174823117438523,0.21239486259584278,0.20579290724481292,0.2006441105967175,0.20062384138518546,0.25,0.09090909090909091,0.23809523809523808,0.125,0.25,0,0.23529411764705882,0.16867469879518074,0.15343915343915343,0,0,0.14285714285714285,0,0.16666666666666666,0.16666666666666666,0,0.25,0.25,0,0,0,1,0.20403135553117788,0.2079315086909254,0.16074752435797035,0.18630675096951554,0.13107231828503663,0.15579612355744193,0.11357848959065478,0.16096468558342655,0.1558559132503663,0.717436974789916,0.21670926661257323,0.00736720365369012,0.003589022954026291,0.2380436939518168,0,0.38807012393320134,0,0,0.7697136457960927,0,0,0,0.07268180390820875,0.13943703793031462,0.32296852841989254,0.1666666666666667,0,0,0,0,0.5164293758470254,0.3358079057117563,0,0,0,0,0.25,0.1095890410958904,0,0,0,0,0.16666666666666666,0,0,0.5,0.21052631578947367,0,0.16867469879518074,0.11666666666666667,0.13333333333333333,0,0.2608695652173913,0,0,0.23809523809523808,0.23404255319148937,0.25,0.09090909090909091,0.125,0.2,0.2,0.125,0.18181818181818182,0,0.1111111111111111,0.18181818181818182,0.10526315789473684,0,0,0,0,0.14285714285714285,0,0,0,0,0,0
-2.7,"[Na+].O[S](=O)(=O)CCN1CCN(CC1)CC[S]([O-])(=O)=O",0.16964341241024294,0.24620830203324956,0.28952273507627413,0.2564679003406156,0.2563993711191025,0.3333333333333333,0.09090909090909091,0.2857142857142857,0.125,0.29166666666666663,0,0.3235294117647059,0.20481927710843376,0.1693121693121693,0,0,0.14285714285714285,0,0.16666666666666666,0.16666666666666666,0,0.25,0.25,0,0,0,1,0.24078163073176026,0.277259815371969,0.22682949023639803,0.24112035539895427,0.16800844275690077,0.1719374782405437,0.1309907360523359,0.17676793422306075,0.16577614080736838,0.7121848739495799,0.25899050579955024,0.007618631621480824,0.0039009396302477845,0.2773426418353494,0,0.38807012393320134,0,0,0.7569811403324458,0,0,0,0.1453636078164175,0.06572147575607781,0.4730115912248895,0.1666666666666667,0.11278307930184833,0,0,0,0.5164293758470254,0.32304915362270575,0,0,0,0.5,0.25,0.1095890410958904,0,0,0,0,0.3333333333333333,0,0,0.5,0.3157894736842105,0,0.20481927710843376,0.13333333333333333,0.26666666666666666,0,0.2608695652173913,0,0,0.2857142857142857,0.3191489361702128,0.3333333333333333,0.09090909090909091,0.125,0.2,0.2,0.1875,0.18181818181818182,0,0.2222222222222222,0.18181818181818182,0.10526315789473684,0,0,0,0,0.14285714285714285,0,0,0,0,0,0
-2.94,"[O-][S](=O)(=O)CCC[NH+]1CCOCC1",0.11494047704473355,0.13161158921857302,0.17381174277726003,0.1561837492778591,0.15614383490452458,0.20833333333333331,0.09090909090909091,0.19047619047619047,0.125,0.16666666666666666,0,0.1764705882352941,0.13253012048192772,0.12698412698412698,0,0,0.14285714285714285,0,0.16666666666666666,0.16666666666666666,0,0.25,0.25,0,0,0,1,0.1294862850629841,0.18890701553181855,0.14709582332609203,0.16849411121199315,0.11898458764578691,0.13677163039833512,0.09992678855877649,0.1347097248373896,0.13565608243197158,0.6165966386554621,0.13240394879348533,0.004341100855972804,0.003380983668778635,0.112975797765211,0,0,0,0.024614411620695276,0.575491430725159,0,0,0,0.07268180390820875,0.20483364750552602,0,0.1666666666666667,0,0,0,0,0.16009873937515184,0.44634201116809,0.18270286858557527,0,0,0,0,0.0958904109589041,0,0,0,0,0.16666666666666666,0,0,0.25,0.15789473684210525,0.25,0.13253012048192772,0.08333333333333333,0.13333333333333333,0,0.2608695652173913,0,0,0.19047619047619047,0.2127659574468085,0.20833333333333331,0.09090909090909091,0.125,0.2,0.2,0.09375,0.13636363636363635,0,0.1111111111111111,0.2272727272727273,0.05263157894736842,0,0,0,0,0.14285714285714285,0,0,0,0,0,0
3.95,"[Na+].CCCCC(CC)COC(=O)CC(C(=O)OCC(CC)CCCC)[S]([O-])(=O)=O",0.2975286671737536,0.37232167997370574,0.26928925295531475,0.36121429486358464,0.3611918124954421,0.29166666666666663,0,0.7619047619047619,0,0.29166666666666663,0,0.2647058823529412,0.3253012048192771,0.328042328042328,0.2727272727272727,0.375,0,0,0,0,0,0,0,0,0,0,0.9,0.36867190104316394,0.3847534305890138,0.275108438129887,0.34976028613960475,0.21573222954261492,0.336119818336232,0.22697872520408435,0.31647510267059736,0.270874111987056,0.6186974789915966,0.420934731665568,0.016693808731356945,0.004354481427577561,0.3077875244653389,0,0,0.25542666819800164,0.34782491302258883,0.19700086055893612,0,0,0,0.15844073586304896,0.2024799766247797,0.3160230910060788,0.1666666666666667,0,0,0.30842889813504043,0.18176645621870746,0,0.2933307859751518,0.1412283885912194,0.20866119715746564,0,0,0.3509785756609461,0.273972602739726,0,0,0,0,0.16666666666666666,0,0,0,0.3684210526315789,0,0.3253012048192771,0.3833333333333333,0.26666666666666666,0,0,0,0,0.7619047619047619,0.3191489361702128,0.29166666666666663,0,0,0.2,0.2,0.28125,0.5909090909090909,0.8333333333333333,0.1111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.28,"O=[S]1(=O)CCCO1",0.051530351086171225,0.05927449997804799,0.10636680237406193,0.08026897194128077,0.08021915332707408,0.125,0,0,0,0.125,0,0.11764705882352941,0.06024096385542169,0.047619047619047616,0,0,0.14285714285714285,0,0.16666666666666666,0.16666666666666666,0,0.25,0.25,0,0,0,1,0.06221161273640127,0.11125558743876815,0.0989642297578023,0.12238495172153936,0.0899483634032692,0.059120202305284676,0.04449811991715338,0.050823771638863556,0.046263001788444134,0.625,0.048511885726934253,0.0009673372375294215,0.002955229526312379,0.06297052337039963,0,0,0,0.024614411620695276,0.1842683550952892,0,0,0,0.07268180390820875,0,0.1378601872940087,0,0.11278307930184833,0,0,0.04729377386842152,0,0.1846482035472476,0,0,0,0.5,0,0.0410958904109589,0,0,0,0,0.16666666666666666,0,0,0,0.10526315789473684,0.25,0.06024096385542169,0,0.13333333333333333,0,0.21739130434782608,0,0,0,0.1276595744680851,0.125,0,0,0,0,0.0625,0,0,0,0.18181818181818182,0,0.1,0,0,0.25,0,0,0,0,0,0,0
-2.1,"OC(=O)C(F)(F)F",0.019643053622086,0.04751480583026479,0.09147986461961055,0.07319090054364269,0.07323355327552017,0.08333333333333333,0.09090909090909091,0,0.125,0.041666666666666664,0,0.14705882352941177,0.06024096385542169,0.021164021164021163,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.03373928362222349,0.03159828253299236,0.02485723495699229,0.014025554878943526,0,0.03159828253299236,0.02485723495699229,0.015375882563056237,0,0.5567226890756302,0.06578674165024548,0.0009167499035237557,0.003047766782775489,0.11529949812060006,0,0,0,0.023677024986619152,0,0,0,0,0.04287946597742011,0.07371556217423678,0,0.09492858192782137,0.17647058823529407,0,0,0,0,0,0,0,0,0,0.10272935573310213,0.0273972602739726,0.1764705882352941,0,0,0,0,0,0,0,0.10526315789473684,0,0.06024096385542169,0.08333333333333333,0.06666666666666667,0,0,0,0,0,0.0851063829787234,0.08333333333333333,0.09090909090909091,0.125,0,0,0.15625,0,0.16666666666666666,0.1111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0
0.16,"CO[S](=O)(=O)OC",0.04729067102953054,0.05920106214158347,0.12900377691666262,0.08374396255235803,0.08370276588918063,0.16666666666666666,0,0.09523809523809523,0,0.16666666666666666,0,0.14705882352941177,0.06024096385542169,0.047619047619047616,0,0,0,0,0,0,0,0,0,0,0,0,1,0.06737743033210367,0.08355084297221636,0.0688755819240613,0.07083579511304017,0.012736632468508821,0.039480829987492416,0.022958527308020442,0.02588519970200899,0.006550812359171432,0.6207983193277311,0.07452964195670508,0.0017471739318144267,0.0031034536974421352,0.08387470057644371,0,0,0,0,0.21199655776425574,0,0,0,0.07469941142732404,0,0.2757203745880174,0,0.11278307930184833,0,0,0,0,0.21243356478179615,0,0,0,0,0.08795632124493188,0.0273972602739726,0,0,0,0,0.16666666666666666,0,0,0,0.21052631578947367,0,0.06024096385542169,0.06666666666666667,0.13333333333333333,0,0,0,0,0.09523809523809523,0.1702127659574468,0.16666666666666666,0,0,0,0,0.125,0.09090909090909091,0,0.1111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0
1.14,"CCO[S](=O)(=O)OCC",0.0748994197199537,0.08477020102888297,0.12900377691666262,0.10818914474974067,0.10814638948233762,0.16666666666666666,0,0.19047619047619047,0,0.16666666666666666,0,0.14705882352941177,0.08433734939759036,0.07936507936507936,0,0,0,0,0,0,0,0,0,0,0,0,1,0.09283876786792253,0.1223897647172724,0.07768205008542219,0.09098553645194653,0.060405271362034475,0.07831975173254849,0.037810090391439975,0.03324842725764066,0.031068149228290303,0.6207983193277311,0.10319488886313007,0.0032786952143564418,0.003295045538772758,0.08387470057644371,0,0,0,0.05308470703443771,0.19700086055893612,0,0,0,0.07469941142732404,0,0,0.16564450455137628,0.11278307930184833,0,0,0.10199618699182161,0,0.19740695563629812,0,0,0,0,0.08795632124493188,0.0547945205479452,0,0,0,0,0.16666666666666666,0,0,0,0.21052631578947367,0,0.08433734939759036,0.1,0.13333333333333333,0,0,0,0,0.19047619047619047,0.1702127659574468,0.16666666666666666,0,0,0,0,0.125,0.18181818181818182,0,0.1111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0
1.96,"Sc1ccccc1Cl",0.09443005305280869,0.0923730458247708,0,0.09985805517288263,0.09938273141433127,0,0,0,0.125,0.041666666666666664,0,0.058823529411764705,0.07228915662650603,0.047619047619047616,0,0,0.14285714285714285,0.14285714285714285,0,0,0,0,0,0.14285714285714285,0,0,0,0.08407058244729812,0.09176838408879683,0.07245667145492911,0.09854196748591433,0.04667658299385342,0.06449417794336491,0.044934058153567276,0.05405022172684708,0.043491045737177075,0.6197478991596638,0.0618771812579188,0.001918732565805404,0.0029589485125040074,0,0,0,0,0.018766982237671016,0,0.1888793271552623,0,0,0.17405004298147347,0,0,0,0,0.13607506447221016,0.11054310413567286,0.08936594385810698,0.06438160360577884,0.07503560356221863,0,0,0,0,0,0.0821917808219178,0,0.08333333333333333,0,0,0.16666666666666666,0,0,0,0,0,0.07228915662650603,0.03333333333333333,0,0,0.13043478260869565,0.15789473684210525,0,0,0,0,0,0,0,0,0.0625,0,0,0,0.18181818181818182,0.10526315789473684,0,0,0,0,0.14285714285714285,0,0,0,0,0,0
2.74,"CSc1ccccc1",0.09299191052301731,0.08238978152048859,0,0.08206659120674023,0.08199012743733292,0,0,0.047619047619047616,0,0.041666666666666664,0,0.029411764705882353,0.07228915662650603,0.06349206349206349,0,0,0.14285714285714285,0.14285714285714285,0,0,0,0,0,0.14285714285714285,0,0,0.14285714285714285,0.08094800556641643,0.11433278836554578,0.07420312672647959,0.09962324745166333,0.061515360160866894,0.07385189657664475,0.04697007180615511,0.062068145274411,0.05358559586604675,0.5892857142857142,0.05779057670573391,0.0022634244090192737,0.002969079755176325,0,0,0,0,0.018766982237671016,0.09326577341848093,0.19561037896929825,0,0,0.08448945416406958,0,0,0,0,0.12673418124610436,0.08476501098905499,0.13544399282331143,0.06438160360577884,0,0,0,0,0,0,0.0958904109589041,0,0,0,0,0.16666666666666666,0,0,0,0,0,0.07228915662650603,0.03333333333333333,0,0,0.13043478260869565,0.15789473684210525,0,0.047619047619047616,0,0,0,0,0,0,0.03125,0.045454545454545456,0,0,0.2272727272727273,0.05263157894736842,0,0,0,0,0.14285714285714285,0,0,0,0,0,0
4.41,"S(Sc1ccccc1)c2ccccc2",0.1718505575567959,0.15914856091735383,0,0.16409484249700926,0.16394852628349324,0,0,0.14285714285714285,0,0.08333333333333333,0,0.058823529411764705,0.14457831325301207,0.10582010582010581,0,0,0.2857142857142857,0.2857142857142857,0,0,0,0,0,0.2857142857142857,0,0,0,0.14596896608154458,0.20682399545857408,0.1569278405366179,0.2393182504940303,0.1885176467539018,0.13576672128124953,0.08646105010583381,0.10909093380962873,0.10092962176543444,0.5441176470588235,0.11488693886855554,0.004565781180440912,0.00313202449308801,0,0,0,0,0.03753396447534203,0,0.3912207579385965,0,0,0.155072176313845,0,0,0,0,0,0.27007838096107345,0.17873188771621396,0.12876320721155768,0,0,0,0,0,0,0.1643835616438356,0,0,0,0,0.3333333333333333,0,0,0,0,0,0.14457831325301207,0.05,0,0,0.2608695652173913,0.3157894736842105,0,0.14285714285714285,0,0,0,0,0,0,0,0.09090909090909091,0,0,0.4545454545454546,0.10526315789473684,0,0,0,0,0.2857142857142857,0,0,0,0,0,0
3.25,"Clc1ccc(cc1)[S](=O)(=O)c2ccccc2",0.1681066031372434,0.17377609424080598,0.08372982783146124,0.1940487736019221,0.19357842745133488,0.08333333333333333,0,0.09523809523809523,0,0.08333333333333333,0,0.11764705882352941,0.16867469879518074,0.1111111111111111,0,0,0.2857142857142857,0.2857142857142857,0,0,0,0,0,0.2857142857142857,0,0,0,0.15764079180605836,0.20608462112932227,0.1751196972765651,0.24378128167550522,0.17205591218743485,0.14456967901939888,0.10124817372490898,0.13806208040307974,0.12992369742269885,0.4957983193277311,0.1362163190821013,0.0037318675435584615,0.0030564274462552892,0.04206634616435554,0,0,0,0.03753396447534203,0,0.3844897061245605,0,0,0.1539975297224268,0,0,0.1666666666666667,0,0,0.13879810779869117,0.26809783157432093,0.06605377970932125,0.14627209846649872,0,0,0.37008246700823294,0,0,0.1643835616438356,0,0.08333333333333333,0,0,0.16666666666666666,0,0,0,0.10526315789473684,0,0.16867469879518074,0.05,0.13333333333333333,0,0.2608695652173913,0.3157894736842105,0,0.09523809523809523,0.0851063829787234,0.08333333333333333,0,0,0,0,0.09375,0,0,0.1111111111111111,0.4090909090909091,0.15789473684210525,0,0,0,0,0.2857142857142857,0,0,0,0,0,0
3.9,"Clc1ccc(cc1)[S](=O)(=O)c2ccc(Cl)cc2",0.18308600869702463,0.194471148525124,0.08372982783146124,0.22406282866675578,0.2231928432249117,0.08333333333333333,0,0.09523809523809523,0,0.08333333333333333,0,0.14705882352941177,0.1807228915662651,0.1111111111111111,0,0,0.2857142857142857,0.2857142857142857,0,0,0,0,0,0.2857142857142857,0,0,0,0.17666267257068863,0.22187150166934194,0.19299235685098418,0.2624285057242299,0.17948343660085367,0.14786388513445778,0.10560927575444538,0.14252789695110823,0.13128133953905388,0.5262605042016806,0.15418363169499424,0.004132790642621094,0.0031112264549536216,0.04206634616435554,0,0,0,0.03753396447534203,0,0.3777586543105245,0,0,0.23733086305576018,0,0,0.1666666666666667,0,0,0.1080661936192724,0.3574637754324279,0.1321075594186425,0.14627209846649872,0,0,0.37008246700823294,0,0,0.1643835616438356,0,0.16666666666666666,0,0,0.16666666666666666,0,0,0,0.10526315789473684,0,0.1807228915662651,0.06666666666666667,0.13333333333333333,0,0.2608695652173913,0.3157894736842105,0,0.09523809523809523,0.0851063829787234,0.08333333333333333,0,0,0,0,0.125,0,0,0.1111111111111111,0.36363636363636365,0.21052631578947367,0,0,0,0,0.2857142857142857,0,0,0,0,0,0
0.78,"Nc1ccc(cc1)[S](=O)(=O)c2ccc(N)cc2",0.17951247865210435,0.17453235945334405,0.21136018050718602,0.19020171152872598,0.1901433728959401,0.16666666666666666,0.36363636363636365,0.09523809523809523,0.25,0.16666666666666666,0,0.14705882352941177,0.1807228915662651,0.13227513227513227,0,0,0.2857142857142857,0.2857142857142857,0,0,0,0,0,0.2857142857142857,0,0,0,0.15662279547108518,0.20347635378940024,0.17309692928506182,0.24096924649162416,0.16790798816594918,0.15445408610443756,0.11273696327828815,0.1509560051594887,0.13768008740093823,0.42331932773109243,0.14052661661830199,0.003561411593602686,0.0030703892410688153,0.04206634616435554,0,0,0,0.03753396447534203,0.17096376675514108,0.31297660635087726,0,0,0.15237289597862833,0.16553735590498403,0,0.1666666666666667,0,0,0,0.3574637754324279,0.1495921906470726,0.14627209846649872,0,0,0.37008246700823294,0,0,0.1643835616438356,0,0,0,0,0.16666666666666666,0,0.15384615384615385,0,0.10526315789473684,0,0.1807228915662651,0.06666666666666667,0.13333333333333333,0,0.2608695652173913,0.3157894736842105,0,0.09523809523809523,0.1276595744680851,0.16666666666666666,0.36363636363636365,0.25,0,0,0.125,0,0,0.1111111111111111,0.36363636363636365,0.21052631578947367,0,0,0,0,0.2857142857142857,0,0,0,0,0,0
-1.53,"Nc1ccc(cc1)[S](O)(=O)=O",0.10030520912565698,0.10344077499376467,0.19715995487320356,0.12475024594185069,0.12470125759598188,0.16666666666666666,0.2727272727272727,0.047619047619047616,0.25,0.125,0,0.14705882352941177,0.10843373493975905,0.07407407407407407,0,0,0.14285714285714285,0.14285714285714285,0,0,0,0,0,0.14285714285714285,0,0,0,0.09469775532057349,0.13159731808119562,0.10729226310972143,0.11832581420996897,0.06987271954756356,0.08399961088189387,0.06328308112820762,0.07468911889569559,0.061597643679307534,0.5220588235294117,0.09116558872377828,0.0020128882689196344,0.003037647621838855,0.06481785140295004,0,0,0,0.018766982237671016,0.08548188337757054,0.15648830317543863,0,0,0.1135361537029762,0.08276867795249201,0.150043062804997,0,0.11278307930184833,0,0,0.17873188771621396,0.0747960953235363,0.07313604923324936,0,0,0,0.5,0,0.0821917808219178,0,0,0,0,0.16666666666666666,0,0.07692307692307693,0,0.15789473684210525,0,0.10843373493975905,0.05,0.13333333333333333,0,0.13043478260869565,0.15789473684210525,0,0.047619047619047616,0.14893617021276595,0.16666666666666666,0.2727272727272727,0.25,0,0,0.125,0,0,0.1111111111111111,0.18181818181818182,0.10526315789473684,0,0,0,0,0.14285714285714285,0,0,0,0,0,0
